iso_time,ms,co2_ppm,temp_scd,hum_scd,temp_bme,hum_bme,press_hpa,gas_ohm,iaq_index,iaq_status,co2_status,room,occupancy,window,condition_label
2025-10-15 15:39:39,1342338,433,20.6,53.2,22.6,41.9,1006.9,115086,51.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:39:42,1345133,433,20.6,53.2,22.6,41.8,1006.8,114927,51.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:39:44,1347932,432,20.6,53.3,22.6,41.8,1006.9,115885,50.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:39:47,1350728,432,20.6,53.3,22.6,41.7,1006.9,117187,50.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:39:50,1353527,432,20.6,53.2,22.6,41.6,1006.9,117187,50.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:39:53,1356324,431,20.5,53.2,22.5,41.5,1006.9,118183,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:39:55,1359121,431,20.5,53.2,22.5,41.5,1006.9,118856,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:39:58,1361920,429,20.5,53.2,22.4,41.5,1006.9,119026,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:01,1364715,429,20.5,53.2,22.4,41.6,1006.9,118603,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:04,1367512,429,20.4,53.3,22.4,41.7,1006.9,118687,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:07,1370310,431,20.4,53.3,22.4,41.8,1006.9,118351,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:09,1373106,431,20.4,53.3,22.4,41.9,1006.9,117766,49.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:12,1375904,430,20.4,53.3,22.4,42.0,1006.9,118099,49.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:15,1378701,430,20.4,53.3,22.4,42.0,1006.9,118687,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:18,1381498,430,20.4,53.3,22.4,41.9,1006.9,119111,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:21,1384297,432,20.3,53.3,22.4,41.9,1006.9,119452,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:23,1387094,432,20.3,53.3,22.4,41.9,1006.9,118519,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:26,1389892,434,20.2,53.4,22.3,42.0,1006.9,119111,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:29,1392688,434,20.2,53.4,22.4,42.0,1006.9,118351,49.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:32,1395486,435,20.3,53.5,22.4,42.0,1006.9,118267,49.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:35,1398283,437,20.3,53.5,22.4,42.0,1006.8,118183,49.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:37,1401078,437,20.3,53.5,22.4,42.1,1006.9,117849,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:40,1403877,438,20.3,53.5,22.4,42.1,1006.9,116859,50.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:43,1406670,438,20.3,53.5,22.4,42.1,1006.9,117269,50.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:46,1409469,441,20.3,53.5,22.4,42.2,1006.9,117023,50.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:49,1412265,441,20.3,53.5,22.4,42.2,1006.9,117434,50.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:51,1415064,441,20.3,53.6,22.4,42.3,1006.9,116777,50.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:54,1417862,439,20.3,53.5,22.4,42.4,1006.9,117187,50.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:40:57,1420658,439,20.3,53.5,22.4,42.4,1006.9,116941,50.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:00,1423457,439,20.3,53.5,22.3,42.2,1006.9,119366,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:03,1426250,439,20.3,53.5,22.3,42.1,1006.9,119795,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:05,1429049,439,20.3,53.5,22.3,42.1,1006.9,119196,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:08,1431847,438,20.2,53.5,22.3,42.2,1006.9,118603,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:11,1434643,438,20.2,53.5,22.3,42.3,1006.9,118016,49.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:14,1437442,436,20.2,53.7,22.3,42.2,1006.9,118435,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:17,1440238,436,20.2,53.7,22.3,42.2,1006.9,119111,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:19,1443037,436,20.2,53.7,22.3,42.1,1006.9,119709,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:22,1445834,436,20.2,53.6,22.3,42.0,1006.9,119709,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:25,1448631,436,20.2,53.6,22.3,41.9,1006.9,119795,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:28,1451429,437,20.2,53.6,22.3,41.9,1006.9,118687,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:31,1454225,437,20.2,53.6,22.3,42.0,1006.9,118267,49.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:33,1457024,437,20.2,53.6,22.4,42.0,1006.9,117932,50.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:36,1459820,436,20.3,53.6,22.4,42.0,1006.9,117269,50.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:39,1462616,436,20.3,53.6,22.4,42.1,1006.9,116289,50.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:42,1465414,436,20.3,53.6,22.5,42.1,1006.9,116370,50.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:44,1468210,436,20.3,53.6,22.4,42.1,1006.9,116289,50.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:47,1471008,435,20.3,53.6,22.4,42.3,1006.9,113985,51.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:50,1473807,436,20.3,53.6,22.4,42.4,1006.9,113597,51.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:53,1476603,436,20.3,53.6,22.4,42.3,1006.9,113212,51.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:56,1479401,437,20.3,53.7,22.4,42.2,1006.9,113985,51.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:41:58,1482198,437,20.3,53.7,22.4,42.0,1006.9,115086,51.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:01,1484996,437,20.3,53.6,22.4,41.8,1006.9,115564,50.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:04,1487795,437,20.3,53.5,22.3,41.8,1006.9,116046,50.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:07,1490590,437,20.3,53.5,22.3,41.7,1006.9,116046,50.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:10,1493389,438,20.2,53.5,22.3,41.9,1006.9,115086,50.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:12,1496184,438,20.2,53.5,22.3,42.0,1006.9,114611,51.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:15,1498983,437,20.2,53.6,22.3,42.0,1006.9,115885,50.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:18,1501782,438,20.2,53.6,22.3,41.9,1006.9,116289,50.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:21,1504575,438,20.2,53.6,22.3,41.8,1006.9,117105,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:24,1507374,438,20.2,53.5,22.3,41.8,1006.9,116532,50.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:26,1510170,438,20.2,53.5,22.3,41.8,1006.9,117187,49.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:29,1512968,439,20.2,53.5,22.3,41.8,1006.9,117105,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:32,1515766,438,20.2,53.5,22.3,41.7,1006.9,117269,49.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:35,1518563,438,20.2,53.5,22.3,41.6,1006.9,117023,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:38,1521361,438,20.2,53.4,22.3,41.5,1006.9,117105,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:40,1524157,438,20.2,53.4,22.3,41.6,1006.9,116532,50.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:43,1526953,440,20.2,53.5,22.3,41.6,1006.9,117517,49.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:46,1529749,440,20.2,53.5,22.3,41.5,1006.9,117269,49.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:49,1532546,442,20.2,53.5,22.3,41.5,1006.9,117269,49.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:52,1535344,442,20.2,53.4,22.3,41.5,1006.9,116941,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:54,1538141,442,20.2,53.4,22.3,41.4,1006.9,118435,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:42:57,1540939,442,20.2,53.4,22.3,41.5,1006.9,116941,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:00,1543735,442,20.2,53.4,22.3,41.5,1006.9,117517,49.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:03,1546533,444,20.3,53.4,22.3,41.5,1006.9,116859,50.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:06,1549332,444,20.3,53.3,22.4,41.4,1006.9,116941,50.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:08,1552128,444,20.3,53.3,22.3,41.5,1006.9,117766,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:11,1554926,443,20.3,53.3,22.3,41.5,1006.9,118267,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:14,1557722,443,20.3,53.3,22.3,41.4,1006.9,118941,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:17,1560518,444,20.2,53.2,22.2,41.5,1006.9,118941,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:19,1563317,444,20.2,53.3,22.2,41.6,1006.8,119111,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:22,1566113,444,20.2,53.3,22.2,41.7,1006.8,118183,49.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:25,1568912,445,20.1,53.3,22.2,41.8,1006.8,119623,49.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:28,1571707,445,20.1,53.3,22.1,41.7,1006.9,120400,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:31,1574506,447,20.1,53.5,22.1,41.7,1006.9,119709,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:33,1577305,447,20.1,53.5,22.1,41.7,1006.9,119967,49.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:36,1580098,447,20.1,53.5,22.1,41.8,1006.9,119281,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:39,1582897,446,20.1,53.4,22.2,41.8,1006.9,119026,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:42,1585692,446,20.1,53.4,22.2,41.8,1006.9,119366,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:45,1588491,446,20.1,53.4,22.2,41.8,1006.9,120574,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:47,1591289,447,20.1,53.4,22.2,41.7,1006.8,120053,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:50,1594086,447,20.1,53.4,22.2,41.6,1006.9,119795,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:53,1596884,447,20.2,53.4,22.2,41.7,1006.9,119196,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:56,1599678,447,20.2,53.4,22.2,41.9,1006.9,118687,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:43:59,1602477,450,20.1,53.4,22.2,41.9,1006.9,119281,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:01,1605275,450,20.1,53.5,22.2,41.8,1006.9,119881,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:04,1608071,450,20.1,53.5,22.2,41.8,1006.8,119881,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:07,1610869,450,20.1,53.4,22.2,41.8,1006.8,120140,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:10,1613665,450,20.1,53.4,22.1,41.8,1006.8,121806,48.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:13,1616463,450,20.1,53.4,22.1,41.7,1006.9,121984,48.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:15,1619262,452,20.0,53.4,22.0,41.7,1006.9,122792,48.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:18,1622057,452,20.0,53.4,22.0,41.7,1006.8,122163,48.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:21,1624856,453,20.0,53.5,22.0,41.8,1006.8,122522,48.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:24,1627653,453,20.0,53.5,22.0,42.0,1006.9,121540,48.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:27,1630450,454,20.0,53.5,22.0,42.0,1006.8,121629,48.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:29,1633249,455,20.0,53.5,22.0,42.0,1006.8,121540,48.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:32,1636044,455,20.0,53.5,22.0,42.1,1006.8,121099,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:35,1638843,455,20.0,53.6,22.0,42.2,1006.9,121629,49.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:38,1641639,455,20.0,53.6,22.0,42.2,1006.9,122163,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:41,1644437,455,19.9,53.6,22.0,42.2,1006.9,121895,48.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:43,1647236,458,19.9,53.7,22.0,42.2,1006.9,121099,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:46,1650031,458,19.9,53.7,22.0,42.2,1006.9,120923,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:49,1652830,459,19.9,53.6,22.0,42.2,1006.9,121717,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:52,1655626,459,19.9,53.6,22.0,42.3,1006.9,121363,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:55,1658424,459,19.9,53.7,22.0,42.2,1006.9,121363,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:44:57,1661220,459,19.9,53.7,22.0,42.1,1006.8,121717,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:00,1664019,459,20.0,53.6,22.0,42.0,1006.8,121540,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:03,1666818,459,20.0,53.6,22.1,41.9,1006.8,121451,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:06,1669613,459,20.0,53.6,22.1,41.8,1006.9,120661,49.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:08,1672410,457,20.0,53.6,22.1,41.9,1006.9,122073,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:11,1675205,457,20.0,53.6,22.0,42.0,1006.9,122163,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:14,1678004,457,19.9,53.6,22.0,42.1,1006.9,120923,49.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:17,1680802,458,19.9,53.7,22.0,42.3,1006.9,121275,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:20,1683598,458,19.9,53.7,22.0,42.3,1006.9,121099,49.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:22,1686396,457,19.9,53.7,22.0,42.3,1006.9,121275,49.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:25,1689192,457,19.9,53.7,22.0,42.2,1006.9,121629,49.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:28,1691991,457,19.9,53.7,22.0,42.1,1006.9,123611,48.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:31,1694789,457,19.9,53.7,21.9,42.1,1006.9,124255,48.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:34,1697585,457,19.9,53.7,21.9,42.1,1006.9,124533,48.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:36,1700383,457,19.9,53.7,21.9,42.1,1006.9,123794,48.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:39,1703180,457,19.9,53.7,21.9,42.1,1006.9,125093,48.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:42,1705978,458,19.8,53.7,21.9,42.2,1006.9,124255,48.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:45,1708776,459,19.8,53.8,21.9,42.3,1006.9,123794,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:48,1711572,459,19.8,53.8,21.9,42.4,1006.9,123519,49.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:50,1714371,460,19.8,53.8,21.8,42.3,1006.9,124719,48.5,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:53,1717167,460,19.8,53.8,21.8,42.2,1006.9,125093,48.4,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:56,1719963,459,19.8,53.8,21.8,42.2,1006.9,124719,48.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:45:59,1722762,461,19.8,53.8,21.8,42.2,1007.0,124347,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:02,1725557,461,19.8,53.8,21.8,42.2,1006.9,125848,48.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:04,1728356,461,19.7,53.8,21.8,42.2,1006.9,125848,48.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:07,1731151,461,19.7,53.8,21.8,42.2,1006.9,124719,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:10,1733948,461,19.7,53.9,21.9,42.3,1006.9,124440,48.9,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:13,1736747,461,19.7,53.9,21.8,42.3,1006.9,123702,49.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:16,1739543,461,19.7,53.9,21.8,42.3,1006.9,125000,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:18,1742341,461,19.7,53.9,21.8,42.4,1006.9,124347,49.1,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:21,1745137,461,19.7,53.9,21.8,42.4,1006.9,123702,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:24,1747936,459,19.7,53.9,21.9,42.5,1006.9,122882,49.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:27,1750732,459,19.7,54.0,21.9,42.4,1006.9,123154,49.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:30,1753528,459,19.7,54.0,21.9,42.4,1007.0,123978,49.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:32,1756326,459,19.7,54.0,21.9,42.3,1006.9,125375,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:35,1759122,459,19.7,54.0,21.8,42.2,1006.9,125753,48.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:38,1761918,459,19.7,53.9,21.8,42.2,1006.9,126038,48.6,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:41,1764717,458,19.7,54.0,21.8,42.3,1006.9,126804,48.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:44,1767513,458,19.7,54.0,21.8,42.3,1006.9,126997,48.3,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:46,1770311,459,19.7,54.0,21.8,42.4,1006.9,126038,48.7,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:49,1773108,459,19.7,54.0,21.7,42.4,1006.9,125943,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:52,1775906,458,19.6,54.0,21.7,42.4,1006.9,125564,49.0,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:55,1778702,458,19.6,54.0,21.7,42.5,1006.9,126133,48.8,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
2025-10-15 15:46:57,1781500,455,19.7,53.9,21.7,42.4,1006.9,127873,48.2,Good,Normal,Bedroom,1 Person,Fully Open,Bedroom_1Person_FullyOpen
